comment_id,Comment,Label,Clause,targets_comment_id,Date,stakeholder_type
1374,Oppose the current wording in Clause 4(b). It risks overreach and unintended enforcement. additional reporting near cutoff.,DISAGREE,Clause 4(b),,2025-08-09,Industry Association
1375,Please clarify whether obligations under Clause 4(b) apply retrospectively or prospectively.,REQUEST_CLARIFICATION,Clause 4(b),,2025-09-07,Auditor
1376,Clause 7 requires tightening of definitions to avoid interpretational disputes among compliance teams. More clarification is needed.,CLAUSE_FEEDBACK,Clause 7,,2025-08-23,Professional Body
1377,Consider exemptions for intra-group operational contracts within Clause 2. This will directly impact stakeholders.,SUGGEST_CHANGE,Clause 2,,2025-07-27,Professional Body
1378,We agree with the proposed alignment in Clause 5; it will harmonize reporting across filings. More clarification is needed. CSR expenditure classification.,AGREE,Clause 5,,2025-09-04,Professional Body
1379,Agree with the draft language in Clause 10; implementation should be straightforward for most entities. More clarification is needed. audit committee oversight.,AGREE,Clause 10,,2025-08-04,Professional Body
1380,Recommend phased implementation for Clause 10 with guidance notes and examples. This will directly impact stakeholders. transparency for shareholders.,SUGGEST_CHANGE,Clause 10,,2025-07-25,Company
1381,We agree with the proposed alignment in Clause 3; it will harmonize reporting across filings. Data privacy safeguards should be retained.,AGREE,Clause 3,,2025-09-08,Individual
1382,We disagree with the approach in Clause 1; it may increase compliance burden without proportional benefits. Industry transition time will be essential.,DISAGREE,Clause 1,,2025-09-04,Professional Body
1383,Agree with the draft language in Clause 3; implementation should be straightforward for most entities. Industry transition time will be essential. XBRL tagging obligations.,AGREE,Clause 3,,2025-07-29,Professional Body
1384,Oppose the current wording in Clause 6. It risks overreach and unintended enforcement.,DISAGREE,Clause 6,,2025-07-26,Individual
1385,Recommend phased implementation for Clause 9 with guidance notes and examples. Industry transition time will be essential. safe-harbour.,SUGGEST_CHANGE,Clause 9,,2025-07-23,Consultant
1386,We welcome the direction in Clause 5. It improves consistency and transparency. Data privacy safeguards should be retained.,AGREE,Clause 5,,2025-09-01,Company
1387,We agree with the proposed alignment in Clause 1; it will harmonize reporting across filings.,AGREE,Clause 1,,2025-08-12,Company
1388,Clause 4(b) requires tightening of definitions to avoid interpretational disputes among compliance teams. Industry transition time will be essential. regulatory arbitrage near thresholds.,CLAUSE_FEEDBACK,Clause 4(b),,2025-08-19,Consultant
1389,Agree with the draft language in Clause 5; implementation should be straightforward for most entities. Please consider festival season constraints.,AGREE,Clause 5,,2025-08-20,Startup
1390,We agree with the proposed alignment in Clause 4(b); it will harmonize reporting across filings.,AGREE,Clause 4(b),,2025-09-06,Consultant
1391,Does Clause 9 override earlier notifications? Please clarify the precedence. This will directly impact stakeholders.,REQUEST_CLARIFICATION,Clause 9,,2025-08-06,Individual
1392,We do not support Clause 8 as drafted; a calibrated approach is advisable.,DISAGREE,Clause 8,,2025-07-25,Company
1393,We do not support Clause 7 as drafted; a calibrated approach is advisable. Data privacy safeguards should be retained. post-facto disclosure.,DISAGREE,Clause 7,,2025-08-09,Industry Association
1394,The proposal under Overall could be counterproductive for startups; please reconsider the scope. This will directly impact stakeholders.,DISAGREE,,,2025-08-09,Startup
1395,We welcome the direction in Clause 8. It improves consistency and transparency. Industry transition time will be essential. board independence criteria.,AGREE,Clause 8,,2025-08-22,Individual
1396,The proposal under Clause 3 could be counterproductive for startups; please reconsider the scope. Please consider festival season constraints.,DISAGREE,Clause 3,,2025-07-20,Company
1397,Agree with the draft language in Clause 9; implementation should be straightforward for most entities. board independence criteria.,AGREE,Clause 9,,2025-08-04,Industry Association
1398,Consider exemptions for intra-group operational contracts within Clause 6. Data privacy safeguards should be retained.,SUGGEST_CHANGE,Clause 6,,2025-08-15,Professional Body
1399,We disagree with the approach in Clause 2; it may increase compliance burden without proportional benefits.,DISAGREE,Clause 2,,2025-08-01,Professional Body
1400,We welcome the direction in Clause 1. It improves consistency and transparency. More clarification is needed. phased implementation.,AGREE,Clause 1,,2025-08-10,Company
1401,Agree with the draft language in Clause 5; implementation should be straightforward for most entities. Please consider festival season constraints. CSR expenditure classification.,AGREE,Clause 5,,2025-09-01,Company
1402,The drafting of Clause 9 should reference Schedule III for consistent treatment across statements. regulatory arbitrage near thresholds.,CLAUSE_FEEDBACK,Clause 9,,2025-08-12,Company
1403,We disagree with the approach in Clause 7; it may increase compliance burden without proportional benefits. Industry transition time will be essential. regulatory arbitrage near thresholds.,DISAGREE,Clause 7,,2025-08-17,Consultant
1404,Recommend phased implementation for Clause 4(b) with guidance notes and examples. This will directly impact stakeholders.,SUGGEST_CHANGE,Clause 4(b),,2025-07-21,Industry Association
1405,Clause 4 requires tightening of definitions to avoid interpretational disputes among compliance teams. timeline of 10 days.,CLAUSE_FEEDBACK,Clause 4,,2025-07-27,Startup
1406,Recommend phased implementation for Clause 4 with guidance notes and examples.,SUGGEST_CHANGE,Clause 4,,2025-08-23,Auditor
1407,We welcome the direction in Clause 9. It improves consistency and transparency. regulatory arbitrage near thresholds.,AGREE,Clause 9,,2025-08-06,Professional Body
1408,We agree with the proposed alignment in Overall; it will harmonize reporting across filings. safe-harbour.,AGREE,,,2025-08-05,Industry Association
1409,We disagree with the approach in Clause 2; it may increase compliance burden without proportional benefits.,DISAGREE,Clause 2,,2025-07-25,Industry Association
1410,We agree with the proposed alignment in Clause 3; it will harmonize reporting across filings.,AGREE,Clause 3,,2025-08-20,Company
1411,We do not support Clause 4(b) as drafted; a calibrated approach is advisable. Please consider festival season constraints.,DISAGREE,Clause 4(b),,2025-08-30,Professional Body
1412,Kindly specify the effective date for Clause 4(b) to avoid disruption of ongoing filings.,REQUEST_CLARIFICATION,Clause 4(b),,2025-08-07,Industry Association
1413,We welcome the direction in Clause 4. It improves consistency and transparency. More clarification is needed.,AGREE,Clause 4,,2025-09-02,Auditor
1414,Please clarify whether obligations under Clause 4(b) apply retrospectively or prospectively. More clarification is needed.,REQUEST_CLARIFICATION,Clause 4(b),,2025-07-20,Individual
1415,Recommend phased implementation for Clause 7 with guidance notes and examples.,SUGGEST_CHANGE,Clause 7,,2025-08-19,Company
1416,Please clarify whether obligations under Clause 1 apply retrospectively or prospectively. More clarification is needed. phased implementation.,REQUEST_CLARIFICATION,Clause 1,,2025-08-30,Auditor
1417,The proposal under Clause 9 could be counterproductive for startups; please reconsider the scope.,DISAGREE,Clause 9,,2025-08-15,Professional Body
1418,We do not support Clause 10 as drafted; a calibrated approach is advisable. Please consider festival season constraints. timeline of 10 days.,DISAGREE,Clause 10,,2025-08-06,Professional Body
1419,Please clarify whether obligations under Clause 5 apply retrospectively or prospectively.,REQUEST_CLARIFICATION,Clause 5,,2025-07-27,Consultant
1420,We welcome the direction in Clause 4(b). It improves consistency and transparency. More clarification is needed.,AGREE,Clause 4(b),,2025-09-08,Company
1421,Consider exemptions for intra-group operational contracts within Clause 4.,SUGGEST_CHANGE,Clause 4,,2025-07-26,Industry Association
1422,The drafting of Clause 4(b) should reference Schedule III for consistent treatment across statements. More clarification is needed.,CLAUSE_FEEDBACK,Clause 4(b),,2025-08-31,Consultant
1423,Agree with the draft language in Clause 7; implementation should be straightforward for most entities. CSR expenditure classification.,AGREE,Clause 7,,2025-08-13,Individual
1424,We do not support Clause 6 as drafted; a calibrated approach is advisable. post-facto disclosure.,DISAGREE,Clause 6,,2025-08-09,Startup
1425,We welcome the direction in Clause 4(b). It improves consistency and transparency.,AGREE,Clause 4(b),,2025-08-07,Professional Body
1426,The proposal under Clause 1 could be counterproductive for startups; please reconsider the scope. additional reporting near cutoff.,DISAGREE,Clause 1,,2025-07-31,Consultant
1427,The drafting of Clause 5 should reference Schedule III for consistent treatment across statements. board independence criteria.,CLAUSE_FEEDBACK,Clause 5,,2025-08-08,Individual
1428,We disagree with the approach in Clause 3; it may increase compliance burden without proportional benefits. Please consider festival season constraints. post-facto disclosure.,DISAGREE,Clause 3,,2025-08-06,Professional Body
1429,Clause 4(b) should explicitly define the scope of beneficial ownership to avoid under-reporting. digitization of filings.,CLAUSE_FEEDBACK,Clause 4(b),,2025-08-12,Consultant
1430,We disagree with the approach in Clause 4(b); it may increase compliance burden without proportional benefits. Industry transition time will be essential. regulatory arbitrage near thresholds.,DISAGREE,Clause 4(b),,2025-08-27,Startup
1431,Please clarify whether obligations under Clause 4 apply retrospectively or prospectively. transparency for shareholders.,REQUEST_CLARIFICATION,Clause 4,,2025-08-13,Company
1432,Recommend phased implementation for Clause 8 with guidance notes and examples.,SUGGEST_CHANGE,Clause 8,,2025-07-25,Individual
1433,Please clarify whether obligations under Clause 5 apply retrospectively or prospectively.,REQUEST_CLARIFICATION,Clause 5,,2025-07-22,Individual
1434,Propose clarifying materiality thresholds in Clause 5 and allowing post-facto disclosure.,SUGGEST_CHANGE,Clause 5,,2025-09-10,Individual
1435,Support the approach under Clause 2. This change will reduce ambiguity for practitioners.,AGREE,Clause 2,,2025-08-27,Consultant
1436,Oppose the current wording in Clause 4(b). It risks overreach and unintended enforcement. Industry transition time will be essential. additional reporting near cutoff.,DISAGREE,Clause 4(b),,2025-08-15,Company
1437,Oppose the current wording in Clause 4(b). It risks overreach and unintended enforcement. More clarification is needed. additional reporting near cutoff.,DISAGREE,Clause 4(b),,2025-08-15,Consultant
1438,Clause 10 should explicitly define the scope of beneficial ownership to avoid under-reporting.,CLAUSE_FEEDBACK,Clause 10,,2025-09-08,Company
1439,We agree with the proposed alignment in Clause 2; it will harmonize reporting across filings.,AGREE,Clause 2,,2025-08-28,Consultant
1440,We agree with the proposed alignment in Clause 4(b); it will harmonize reporting across filings. Data privacy safeguards should be retained.,AGREE,Clause 4(b),,2025-08-10,Consultant
1441,We agree with the proposed alignment in Clause 7; it will harmonize reporting across filings. CSR expenditure classification.,AGREE,Clause 7,,2025-08-18,Auditor
1442,We welcome the direction in Clause 8. It improves consistency and transparency. This will directly impact stakeholders.,AGREE,Clause 8,,2025-08-24,Consultant
1443,Support the approach under Clause 4(b). This change will reduce ambiguity for practitioners.,AGREE,Clause 4(b),,2025-08-25,Individual
1444,Suggest introducing a safe-harbour threshold under Clause 8 for micro and small companies.,SUGGEST_CHANGE,Clause 8,,2025-09-02,Industry Association
1445,Consider exemptions for intra-group operational contracts within Clause 4(b). CSR expenditure classification.,SUGGEST_CHANGE,Clause 4(b),,2025-08-17,Industry Association
1446,"To ensure uniformity, Clause 8 should cross-reference Rule 15 of the Companies Rules, 2014. More clarification is needed.",CLAUSE_FEEDBACK,Clause 8,,2025-08-01,Professional Body
1447,Agree with the draft language in Clause 6; implementation should be straightforward for most entities.,AGREE,Clause 6,,2025-08-03,Consultant
1448,Consider exemptions for intra-group operational contracts within Clause 4.,SUGGEST_CHANGE,Clause 4,,2025-09-01,Company
1449,Clause 4(b) should explicitly define the scope of beneficial ownership to avoid under-reporting.,CLAUSE_FEEDBACK,Clause 4(b),,2025-07-24,Individual
1450,Oppose the current wording in Clause 6. It risks overreach and unintended enforcement. More clarification is needed.,DISAGREE,Clause 6,,2025-08-13,Consultant
1451,Consider exemptions for intra-group operational contracts within Clause 6.,SUGGEST_CHANGE,Clause 6,,2025-09-02,Individual
1452,Does Clause 4(b) override earlier notifications? Please clarify the precedence. More clarification is needed. digitization of filings.,REQUEST_CLARIFICATION,Clause 4(b),,2025-08-02,Industry Association
1453,We disagree with the approach in Clause 4(b); it may increase compliance burden without proportional benefits. This will directly impact stakeholders.,DISAGREE,Clause 4(b),,2025-08-19,Consultant
1454,Consider exemptions for intra-group operational contracts within Clause 6. XBRL tagging obligations.,SUGGEST_CHANGE,Clause 6,,2025-09-07,Consultant
1455,We agree with the proposed alignment in Overall; it will harmonize reporting across filings.,AGREE,,,2025-09-07,Startup
1456,We disagree with the approach in Clause 3; it may increase compliance burden without proportional benefits. Data privacy safeguards should be retained. timeline of 10 days.,DISAGREE,Clause 3,,2025-07-29,Auditor
1457,We agree with the proposed alignment in Clause 5; it will harmonize reporting across filings.,AGREE,Clause 5,,2025-08-17,Auditor
1458,Consider exemptions for intra-group operational contracts within Clause 4(b). Please consider festival season constraints.,SUGGEST_CHANGE,Clause 4(b),,2025-08-23,Auditor
1459,Suggest introducing a safe-harbour threshold under Clause 4(b) for micro and small companies. Data privacy safeguards should be retained. CSR expenditure classification.,SUGGEST_CHANGE,Clause 4(b),,2025-08-01,Consultant
1460,Propose clarifying materiality thresholds in Clause 4 and allowing post-facto disclosure. This will directly impact stakeholders. audit committee oversight.,SUGGEST_CHANGE,Clause 4,,2025-08-01,Individual
1461,We disagree with the approach in Clause 2; it may increase compliance burden without proportional benefits. XBRL tagging obligations.,DISAGREE,Clause 2,,2025-07-20,Startup
1462,We do not support Clause 1 as drafted; a calibrated approach is advisable. Please consider festival season constraints.,DISAGREE,Clause 1,,2025-07-26,Consultant
1463,Recommend phased implementation for Clause 3 with guidance notes and examples. Industry transition time will be essential.,SUGGEST_CHANGE,Clause 3,,2025-08-07,Consultant
1464,We disagree with the approach in Clause 4(b); it may increase compliance burden without proportional benefits.,DISAGREE,Clause 4(b),,2025-08-30,Consultant
1465,Please clarify whether obligations under Clause 1 apply retrospectively or prospectively. Industry transition time will be essential.,REQUEST_CLARIFICATION,Clause 1,,2025-08-20,Industry Association
1466,Support the approach under Clause 6. This change will reduce ambiguity for practitioners. More clarification is needed. transparency for shareholders.,AGREE,Clause 6,,2025-08-04,Individual
1467,Oppose the current wording in Clause 2. It risks overreach and unintended enforcement. Industry transition time will be essential.,DISAGREE,Clause 2,,2025-07-30,Consultant
1468,We welcome the direction in Clause 3. It improves consistency and transparency.,AGREE,Clause 3,,2025-09-08,Industry Association
1469,The proposal under Clause 7 could be counterproductive for startups; please reconsider the scope. Please consider festival season constraints. audit committee oversight.,DISAGREE,Clause 7,,2025-08-24,Auditor
1470,Please clarify whether obligations under Clause 8 apply retrospectively or prospectively. additional reporting near cutoff.,REQUEST_CLARIFICATION,Clause 8,,2025-09-04,Startup
1471,Oppose the current wording in Clause 3. It risks overreach and unintended enforcement. CSR expenditure classification.,DISAGREE,Clause 3,,2025-08-05,Startup
1472,Oppose the current wording in Clause 2. It risks overreach and unintended enforcement.,DISAGREE,Clause 2,,2025-08-18,Individual
1473,Request clarification on interaction of Clause 8 with existing SEBI/LODR provisions. This will directly impact stakeholders.,REQUEST_CLARIFICATION,Clause 8,,2025-09-06,Startup
1474,Consider exemptions for intra-group operational contracts within Clause 10. Please consider festival season constraints. safe-harbour.,SUGGEST_CHANGE,Clause 10,,2025-08-16,Individual
1475,Does Clause 7 override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 7,,2025-09-03,Consultant
1476,Oppose the current wording in Clause 9. It risks overreach and unintended enforcement. Data privacy safeguards should be retained.,DISAGREE,Clause 9,,2025-08-17,Startup
1477,Clause 4(b) requires tightening of definitions to avoid interpretational disputes among compliance teams.,CLAUSE_FEEDBACK,Clause 4(b),,2025-08-06,Auditor
1478,"To ensure uniformity, Clause 6 should cross-reference Rule 15 of the Companies Rules, 2014.",CLAUSE_FEEDBACK,Clause 6,,2025-08-19,Individual
1479,We do not support Clause 5 as drafted; a calibrated approach is advisable. Data privacy safeguards should be retained.,DISAGREE,Clause 5,,2025-08-17,Company
1480,We do not support Clause 4(b) as drafted; a calibrated approach is advisable. Please consider festival season constraints. XBRL tagging obligations.,DISAGREE,Clause 4(b),,2025-07-28,Company
1481,Does Clause 10 override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 10,,2025-08-20,Professional Body
1482,We disagree with the approach in Clause 2; it may increase compliance burden without proportional benefits. Data privacy safeguards should be retained.,DISAGREE,Clause 2,,2025-08-23,Startup
1483,Agree with the draft language in Clause 8; implementation should be straightforward for most entities. Industry transition time will be essential.,AGREE,Clause 8,,2025-09-09,Company
1484,Consider exemptions for intra-group operational contracts within Overall. Industry transition time will be essential.,SUGGEST_CHANGE,,,2025-09-09,Consultant
1485,Oppose the current wording in Clause 4(b). It risks overreach and unintended enforcement.,DISAGREE,Clause 4(b),,2025-08-25,Consultant
1486,Does Clause 6 override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 6,,2025-08-03,Industry Association
1487,Kindly specify the effective date for Clause 3 to avoid disruption of ongoing filings. additional reporting near cutoff.,REQUEST_CLARIFICATION,Clause 3,,2025-07-24,Consultant
1488,We welcome the direction in Clause 4(b). It improves consistency and transparency. regulatory arbitrage near thresholds.,AGREE,Clause 4(b),,2025-07-26,Startup
1489,Please clarify whether obligations under Clause 4 apply retrospectively or prospectively. XBRL tagging obligations.,REQUEST_CLARIFICATION,Clause 4,,2025-08-25,Auditor
1490,Consider exemptions for intra-group operational contracts within Clause 1.,SUGGEST_CHANGE,Clause 1,,2025-08-29,Company
1491,Support the approach under Clause 2. This change will reduce ambiguity for practitioners.,AGREE,Clause 2,,2025-08-28,Professional Body
1492,The drafting of Clause 5 should reference Schedule III for consistent treatment across statements. Industry transition time will be essential. transparency for shareholders.,CLAUSE_FEEDBACK,Clause 5,,2025-07-31,Consultant
1493,We agree with the proposed alignment in Clause 6; it will harmonize reporting across filings. This will directly impact stakeholders.,AGREE,Clause 6,,2025-09-06,Industry Association
1494,Support the approach under Clause 3. This change will reduce ambiguity for practitioners. Data privacy safeguards should be retained.,AGREE,Clause 3,,2025-08-10,Industry Association
1495,Recommend phased implementation for Clause 3 with guidance notes and examples. More clarification is needed.,SUGGEST_CHANGE,Clause 3,,2025-09-03,Startup
1496,We do not support Clause 2 as drafted; a calibrated approach is advisable.,DISAGREE,Clause 2,,2025-08-02,Startup
1497,Agree with the draft language in Clause 9; implementation should be straightforward for most entities. phased implementation.,AGREE,Clause 9,,2025-08-13,Industry Association
1498,Does Clause 8 override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 8,,2025-08-04,Startup
1499,We agree with the proposed alignment in Clause 1; it will harmonize reporting across filings. timeline of 10 days.,AGREE,Clause 1,,2025-08-16,Auditor
1500,The drafting of Clause 7 should reference Schedule III for consistent treatment across statements.,CLAUSE_FEEDBACK,Clause 7,,2025-08-24,Individual
1501,Suggest introducing a safe-harbour threshold under Clause 5 for micro and small companies. Industry transition time will be essential.,SUGGEST_CHANGE,Clause 5,,2025-08-05,Individual
1502,Please clarify whether obligations under Clause 4(b) apply retrospectively or prospectively. Industry transition time will be essential. XBRL tagging obligations.,REQUEST_CLARIFICATION,Clause 4(b),,2025-07-21,Startup
1503,Oppose the current wording in Clause 10. It risks overreach and unintended enforcement. This will directly impact stakeholders.,DISAGREE,Clause 10,,2025-09-10,Individual
1504,Please clarify whether obligations under Clause 6 apply retrospectively or prospectively.,REQUEST_CLARIFICATION,Clause 6,,2025-07-26,Individual
1505,Suggest introducing a safe-harbour threshold under Clause 4(b) for micro and small companies. Industry transition time will be essential.,SUGGEST_CHANGE,Clause 4(b),,2025-09-04,Consultant
1506,Oppose the current wording in Clause 5. It risks overreach and unintended enforcement.,DISAGREE,Clause 5,,2025-08-26,Company
1507,We welcome the direction in Clause 3. It improves consistency and transparency. Please consider festival season constraints.,AGREE,Clause 3,,2025-08-10,Individual
1508,Does Clause 6 override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 6,,2025-08-07,Individual
1509,The proposal under Clause 9 could be counterproductive for startups; please reconsider the scope.,DISAGREE,Clause 9,,2025-07-28,Startup
1510,Propose clarifying materiality thresholds in Overall and allowing post-facto disclosure. phased implementation.,SUGGEST_CHANGE,,,2025-08-31,Company
1511,Clause 4(b) should explicitly define the scope of beneficial ownership to avoid under-reporting. Please consider festival season constraints. additional reporting near cutoff.,CLAUSE_FEEDBACK,Clause 4(b),,2025-08-27,Professional Body
1512,We welcome the direction in Clause 4. It improves consistency and transparency. Industry transition time will be essential. transparency for shareholders.,AGREE,Clause 4,,2025-08-25,Company
1513,We agree with the proposed alignment in Clause 1; it will harmonize reporting across filings. This will directly impact stakeholders. timeline of 10 days.,AGREE,Clause 1,,2025-07-24,Consultant
1514,Kindly specify the effective date for Clause 6 to avoid disruption of ongoing filings. More clarification is needed.,REQUEST_CLARIFICATION,Clause 6,,2025-09-08,Company
1515,"To ensure uniformity, Clause 1 should cross-reference Rule 15 of the Companies Rules, 2014. Industry transition time will be essential.",CLAUSE_FEEDBACK,Clause 1,,2025-08-25,Company
1516,We do not support Clause 6 as drafted; a calibrated approach is advisable. additional reporting near cutoff.,DISAGREE,Clause 6,,2025-09-01,Professional Body
1517,Please clarify whether obligations under Overall apply retrospectively or prospectively.,REQUEST_CLARIFICATION,,,2025-07-21,Consultant
1518,Consider exemptions for intra-group operational contracts within Clause 5. This will directly impact stakeholders. XBRL tagging obligations.,SUGGEST_CHANGE,Clause 5,,2025-08-13,Company
1519,Recommend phased implementation for Clause 4 with guidance notes and examples. XBRL tagging obligations.,SUGGEST_CHANGE,Clause 4,,2025-09-03,Auditor
1520,We do not support Clause 4(b) as drafted; a calibrated approach is advisable. Please consider festival season constraints.,DISAGREE,Clause 4(b),,2025-08-13,Consultant
1521,We do not support Clause 8 as drafted; a calibrated approach is advisable.,DISAGREE,Clause 8,,2025-08-25,Auditor
1522,We agree with the proposed alignment in Overall; it will harmonize reporting across filings.,AGREE,,,2025-08-21,Industry Association
1523,We do not support Clause 5 as drafted; a calibrated approach is advisable. regulatory arbitrage near thresholds.,DISAGREE,Clause 5,,2025-08-18,Industry Association
1524,Consider exemptions for intra-group operational contracts within Clause 5. More clarification is needed.,SUGGEST_CHANGE,Clause 5,,2025-08-06,Industry Association
1525,Consider exemptions for intra-group operational contracts within Clause 10. additional reporting near cutoff.,SUGGEST_CHANGE,Clause 10,,2025-08-01,Company
1526,Propose clarifying materiality thresholds in Clause 4(b) and allowing post-facto disclosure. Data privacy safeguards should be retained.,SUGGEST_CHANGE,Clause 4(b),,2025-09-01,Company
1527,Support the approach under Clause 4(b). This change will reduce ambiguity for practitioners. additional reporting near cutoff.,AGREE,Clause 4(b),,2025-09-10,Professional Body
1528,Please clarify whether obligations under Clause 6 apply retrospectively or prospectively.,REQUEST_CLARIFICATION,Clause 6,,2025-07-29,Professional Body
1529,Agree with the draft language in Clause 4(b); implementation should be straightforward for most entities.,AGREE,Clause 4(b),,2025-08-07,Industry Association
1530,Clause 1 requires tightening of definitions to avoid interpretational disputes among compliance teams. Industry transition time will be essential.,CLAUSE_FEEDBACK,Clause 1,,2025-08-21,Professional Body
1531,Support the approach under Clause 7. This change will reduce ambiguity for practitioners.,AGREE,Clause 7,,2025-09-09,Consultant
1532,Agree with the draft language in Overall; implementation should be straightforward for most entities. post-facto disclosure.,AGREE,,,2025-09-06,Professional Body
1533,We welcome the direction in Clause 10. It improves consistency and transparency. Industry transition time will be essential.,AGREE,Clause 10,,2025-08-17,Industry Association
1534,Agree with the draft language in Clause 4; implementation should be straightforward for most entities. This will directly impact stakeholders.,AGREE,Clause 4,,2025-08-08,Startup
1535,Propose clarifying materiality thresholds in Clause 3 and allowing post-facto disclosure. digitization of filings.,SUGGEST_CHANGE,Clause 3,,2025-08-11,Auditor
1536,Support the approach under Clause 3. This change will reduce ambiguity for practitioners. Data privacy safeguards should be retained.,AGREE,Clause 3,,2025-07-24,Auditor
1537,We welcome the direction in Clause 4(b). It improves consistency and transparency. This will directly impact stakeholders. digitization of filings.,AGREE,Clause 4(b),,2025-09-08,Industry Association
1538,Agree with the draft language in Clause 9; implementation should be straightforward for most entities. Please consider festival season constraints. audit committee oversight.,AGREE,Clause 9,,2025-09-05,Auditor
1539,Support the approach under Clause 2. This change will reduce ambiguity for practitioners. post-facto disclosure.,AGREE,Clause 2,,2025-08-10,Auditor
1540,Consider exemptions for intra-group operational contracts within Clause 1. Please consider festival season constraints.,SUGGEST_CHANGE,Clause 1,,2025-07-21,Startup
1541,Recommend phased implementation for Clause 4 with guidance notes and examples.,SUGGEST_CHANGE,Clause 4,,2025-07-30,Company
1542,The proposal under Clause 10 could be counterproductive for startups; please reconsider the scope. Data privacy safeguards should be retained. phased implementation.,DISAGREE,Clause 10,,2025-07-20,Auditor
1543,Propose clarifying materiality thresholds in Clause 4 and allowing post-facto disclosure. audit committee oversight.,SUGGEST_CHANGE,Clause 4,,2025-08-29,Auditor
1544,Consider exemptions for intra-group operational contracts within Clause 1. Please consider festival season constraints.,SUGGEST_CHANGE,Clause 1,,2025-08-24,Consultant
1545,Recommend phased implementation for Clause 10 with guidance notes and examples. post-facto disclosure.,SUGGEST_CHANGE,Clause 10,,2025-09-09,Company
1546,We welcome the direction in Clause 4(b). It improves consistency and transparency. Data privacy safeguards should be retained.,AGREE,Clause 4(b),,2025-07-22,Professional Body
1547,We agree with the proposed alignment in Clause 4(b); it will harmonize reporting across filings.,AGREE,Clause 4(b),,2025-09-07,Professional Body
1548,Does Clause 4(b) override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 4(b),,2025-08-06,Industry Association
1549,Support the approach under Overall. This change will reduce ambiguity for practitioners.,AGREE,,,2025-09-10,Auditor
1550,We disagree with the approach in Clause 7; it may increase compliance burden without proportional benefits. Industry transition time will be essential.,DISAGREE,Clause 7,,2025-08-29,Company
1551,Support the approach under Clause 2. This change will reduce ambiguity for practitioners. digitization of filings.,AGREE,Clause 2,,2025-07-21,Consultant
1552,We agree with the proposed alignment in Clause 1; it will harmonize reporting across filings. regulatory arbitrage near thresholds.,AGREE,Clause 1,,2025-08-14,Startup
1553,We agree with the proposed alignment in Clause 9; it will harmonize reporting across filings. This will directly impact stakeholders.,AGREE,Clause 9,,2025-07-21,Startup
1554,Clause 1 requires tightening of definitions to avoid interpretational disputes among compliance teams.,CLAUSE_FEEDBACK,Clause 1,,2025-08-14,Auditor
1555,Request clarification on interaction of Clause 8 with existing SEBI/LODR provisions. Industry transition time will be essential. audit committee oversight.,REQUEST_CLARIFICATION,Clause 8,,2025-09-03,Consultant
1556,Support the approach under Overall. This change will reduce ambiguity for practitioners. digitization of filings.,AGREE,,,2025-08-10,Company
1557,Does Overall override earlier notifications? Please clarify the precedence. Industry transition time will be essential.,REQUEST_CLARIFICATION,,,2025-08-02,Company
1558,Oppose the current wording in Clause 10. It risks overreach and unintended enforcement. safe-harbour.,DISAGREE,Clause 10,,2025-07-29,Auditor
1559,The proposal under Overall could be counterproductive for startups; please reconsider the scope.,DISAGREE,,,2025-08-04,Industry Association
1560,Oppose the current wording in Clause 7. It risks overreach and unintended enforcement. post-facto disclosure.,DISAGREE,Clause 7,,2025-08-10,Professional Body
1561,Clause 2 should explicitly define the scope of beneficial ownership to avoid under-reporting. CSR expenditure classification.,CLAUSE_FEEDBACK,Clause 2,,2025-07-31,Industry Association
1562,"To ensure uniformity, Clause 9 should cross-reference Rule 15 of the Companies Rules, 2014.",CLAUSE_FEEDBACK,Clause 9,,2025-08-02,Consultant
1563,Does Clause 1 override earlier notifications? Please clarify the precedence.,REQUEST_CLARIFICATION,Clause 1,,2025-08-09,Professional Body
1564,Agree with the draft language in Clause 4; implementation should be straightforward for most entities. This will directly impact stakeholders.,AGREE,Clause 4,,2025-09-04,Startup
1565,Suggest introducing a safe-harbour threshold under Clause 2 for micro and small companies.,SUGGEST_CHANGE,Clause 2,,2025-08-02,Consultant
1566,Oppose the current wording in Clause 6. It risks overreach and unintended enforcement.,DISAGREE,Clause 6,,2025-08-05,Professional Body
1567,"To ensure uniformity, Clause 4 should cross-reference Rule 15 of the Companies Rules, 2014.",CLAUSE_FEEDBACK,Clause 4,,2025-08-13,Industry Association
1568,We disagree with the approach in Clause 1; it may increase compliance burden without proportional benefits. Industry transition time will be essential.,DISAGREE,Clause 1,,2025-08-19,Industry Association
1569,The drafting of Overall should reference Schedule III for consistent treatment across statements.,CLAUSE_FEEDBACK,,,2025-07-20,Consultant
1570,Consider exemptions for intra-group operational contracts within Clause 4(b). Please consider festival season constraints.,SUGGEST_CHANGE,Clause 4(b),,2025-08-01,Consultant
